x_m,y_m,channel,elevation
-0.3492076949174772,-0.010565107750402059,1,0
-0.3055276329858885,-0.010565107750402059,1,0
-0.2618592156918691,-0.010565107750402059,1,0
-0.2182007762214945,-0.010565107750402059,1,0
-0.17455064928217554,-0.010565107750402059,1,0
-0.13090717084835105,-0.010565107750402059,1,0
-0.08726867790758802,-0.010565107750402059,1,0
-0.043633508207015725,-0.010565107750402059,1,0
0.0,-0.010565107750402059,1,0
-0.8748866352592402,-0.051793816999304784,1,1
-0.830935922472295,-0.051793816999304784,1,1
-0.7870170682461843,-0.051793816999304784,1,1
-0.743128367411696,-0.051793816999304784,1,1
-0.699268119435104,-0.051793816999304784,1,1
-0.6554346281523821,-0.051793816999304784,1,1
-0.6116262015048428,-0.051793816999304784,1,1
-0.5678411512761211,-0.051793816999304784,1,1
-0.5240777928304122,-0.051793816999304784,1,1
-0.4803344448518747,-0.051793816999304784,1,1
-0.4366094290851207,-0.051793816999304784,1,1
-0.3929010700766964,-0.051793816999304784,1,1
-0.3492076949174772,-0.051793816999304784,1,1
-0.3055276329858885,-0.051793816999304784,1,1
-0.2618592156918691,-0.051793816999304784,1,1
-0.2182007762214945,-0.051793816999304784,1,1
-0.17455064928217554,-0.051793816999304784,1,1
-0.13090717084835105,-0.051793816999304784,1,1
-0.08726867790758802,-0.051793816999304784,1,1
-0.043633508207015725,-0.051793816999304784,1,1
0.0,-0.051793816999304784,1,1
-0.8748866352592402,-0.09302428706547357,1,2
-0.830935922472295,-0.09302428706547357,1,2
-0.7870170682461843,-0.09302428706547357,1,2
-0.743128367411696,-0.09302428706547357,1,2
-0.699268119435104,-0.09302428706547357,1,2
-0.6554346281523821,-0.09302428706547357,1,2
-0.6116262015048428,-0.09302428706547357,1,2
-0.5678411512761211,-0.09302428706547357,1,2
-0.5240777928304122,-0.09302428706547357,1,2
-0.4803344448518747,-0.09302428706547357,1,2
-0.4366094290851207,-0.09302428706547357,1,2
-0.3929010700766964,-0.09302428706547357,1,2
-0.3492076949174772,-0.09302428706547357,1,2
-0.3055276329858885,-0.09302428706547357,1,2
-0.2618592156918691,-0.09302428706547357,1,2
-0.2182007762214945,-0.09302428706547357,1,2
-0.17455064928217554,-0.09302428706547357,1,2
-0.13090717084835105,-0.09302428706547357,1,2
-0.08726867790758802,-0.09302428706547357,1,2
-0.043633508207015725,-0.09302428706547357,1,2
0.0,-0.09302428706547357,1,2
-0.8748866352592402,-0.13425791983639196,1,3
-0.830935922472295,-0.13425791983639196,1,3
-0.7870170682461843,-0.13425791983639196,1,3
-0.743128367411696,-0.13425791983639196,1,3
-0.699268119435104,-0.13425791983639196,1,3
-0.6554346281523821,-0.13425791983639196,1,3
-0.6116262015048428,-0.13425791983639196,1,3
-0.5678411512761211,-0.13425791983639196,1,3
-0.5240777928304122,-0.13425791983639196,1,3
-0.4803344448518747,-0.13425791983639196,1,3
-0.4366094290851207,-0.13425791983639196,1,3
-0.3929010700766964,-0.13425791983639196,1,3
-0.3492076949174772,-0.13425791983639196,1,3
-0.3055276329858885,-0.13425791983639196,1,3
-0.2618592156918691,-0.13425791983639196,1,3
-0.2182007762214945,-0.13425791983639196,1,3
-0.17455064928217554,-0.13425791983639196,1,3
-0.13090717084835105,-0.13425791983639196,1,3
-0.08726867790758802,-0.13425791983639196,1,3
-0.043633508207015725,-0.13425791983639196,1,3
0.0,-0.13425791983639196,1,3
-0.8748866352592402,-0.17549611762968442,1,4
-0.830935922472295,-0.17549611762968442,1,4
-0.7870170682461843,-0.17549611762968442,1,4
-0.743128367411696,-0.17549611762968442,1,4
-0.699268119435104,-0.17549611762968442,1,4
-0.6554346281523821,-0.17549611762968442,1,4
-0.6116262015048428,-0.17549611762968442,1,4
-0.5678411512761211,-0.17549611762968442,1,4
-0.5240777928304122,-0.17549611762968442,1,4
-0.4803344448518747,-0.17549611762968442,1,4
-0.4366094290851207,-0.17549611762968442,1,4
-0.3929010700766964,-0.17549611762968442,1,4
-0.3492076949174772,-0.17549611762968442,1,4
-0.3055276329858885,-0.17549611762968442,1,4
-0.2618592156918691,-0.17549611762968442,1,4
-0.2182007762214945,-0.17549611762968442,1,4
-0.17455064928217554,-0.17549611762968442,1,4
-0.13090717084835105,-0.17549611762968442,1,4
-0.08726867790758802,-0.17549611762968442,1,4
-0.043633508207015725,-0.17549611762968442,1,4
0.0,-0.17549611762968442,1,4
-0.8748866352592402,-0.21674028338392468,1,5
-0.830935922472295,-0.21674028338392468,1,5
-0.7870170682461843,-0.21674028338392468,1,5
-0.743128367411696,-0.21674028338392468,1,5
-0.699268119435104,-0.21674028338392468,1,5
-0.6554346281523821,-0.21674028338392468,1,5
-0.6116262015048428,-0.21674028338392468,1,5
-0.5678411512761211,-0.21674028338392468,1,5
-0.5240777928304122,-0.21674028338392468,1,5
-0.4803344448518747,-0.21674028338392468,1,5
-0.4366094290851207,-0.21674028338392468,1,5
-0.3929010700766964,-0.21674028338392468,1,5
-0.3492076949174772,-0.21674028338392468,1,5
-0.3055276329858885,-0.21674028338392468,1,5
-0.2618592156918691,-0.21674028338392468,1,5
-0.2182007762214945,-0.21674028338392468,1,5
-0.17455064928217554,-0.21674028338392468,1,5
-0.13090717084835105,-0.21674028338392468,1,5
-0.08726867790758802,-0.21674028338392468,1,5
-0.043633508207015725,-0.21674028338392468,1,5
0.0,-0.21674028338392468,1,5
-0.8748866352592402,-0.25799182084962413,1,6
-0.830935922472295,-0.25799182084962413,1,6
-0.7870170682461843,-0.25799182084962413,1,6
-0.743128367411696,-0.25799182084962413,1,6
-0.699268119435104,-0.25799182084962413,1,6
-0.6554346281523821,-0.25799182084962413,1,6
-0.6116262015048428,-0.25799182084962413,1,6
-0.5678411512761211,-0.25799182084962413,1,6
-0.5240777928304122,-0.25799182084962413,1,6
-0.4803344448518747,-0.25799182084962413,1,6
-0.4366094290851207,-0.25799182084962413,1,6
-0.3929010700766964,-0.25799182084962413,1,6
-0.3492076949174772,-0.25799182084962413,1,6
-0.3055276329858885,-0.25799182084962413,1,6
-0.2618592156918691,-0.25799182084962413,1,6
-0.2182007762214945,-0.25799182084962413,1,6
-0.17455064928217554,-0.25799182084962413,1,6
-0.13090717084835105,-0.25799182084962413,1,6
-0.08726867790758802,-0.25799182084962413,1,6
-0.043633508207015725,-0.25799182084962413,1,6
0.0,-0.25799182084962413,1,6
-0.8748866352592402,-0.2992521347804521,1,7
-0.830935922472295,-0.2992521347804521,1,7
-0.7870170682461843,-0.2992521347804521,1,7
-0.743128367411696,-0.2992521347804521,1,7
-0.699268119435104,-0.2992521347804521,1,7
-0.6554346281523821,-0.2992521347804521,1,7
-0.6116262015048428,-0.2992521347804521,1,7
-0.5678411512761211,-0.2992521347804521,1,7
-0.5240777928304122,-0.2992521347804521,1,7
-0.4803344448518747,-0.2992521347804521,1,7
-0.4366094290851207,-0.2992521347804521,1,7
-0.3929010700766964,-0.2992521347804521,1,7
-0.3492076949174772,-0.2992521347804521,1,7
-0.3055276329858885,-0.2992521347804521,1,7
-0.2618592156918691,-0.2992521347804521,1,7
-0.2182007762214945,-0.2992521347804521,1,7
-0.17455064928217554,-0.2992521347804521,1,7
-0.13090717084835105,-0.2992521347804521,1,7
-0.08726867790758802,-0.2992521347804521,1,7
-0.043633508207015725,-0.2992521347804521,1,7
0.0,-0.2992521347804521,1,7
-0.8748866352592402,-0.3405226311247519,1,8
-0.830935922472295,-0.3405226311247519,1,8
-0.7870170682461843,-0.3405226311247519,1,8
-0.743128367411696,-0.3405226311247519,1,8
-0.699268119435104,-0.3405226311247519,1,8
-0.6554346281523821,-0.3405226311247519,1,8
-0.6116262015048428,-0.3405226311247519,1,8
-0.5678411512761211,-0.3405226311247519,1,8
-0.5240777928304122,-0.3405226311247519,1,8
-0.4803344448518747,-0.3405226311247519,1,8
-0.4366094290851207,-0.3405226311247519,1,8
-0.3929010700766964,-0.3405226311247519,1,8
-0.3492076949174772,-0.3405226311247519,1,8
-0.3055276329858885,-0.3405226311247519,1,8
-0.2618592156918691,-0.3405226311247519,1,8
-0.2182007762214945,-0.3405226311247519,1,8
-0.17455064928217554,-0.3405226311247519,1,8
-0.13090717084835105,-0.3405226311247519,1,8
-0.08726867790758802,-0.3405226311247519,1,8
-0.043633508207015725,-0.3405226311247519,1,8
0.0,-0.3405226311247519,1,8
-0.8748866352592402,-0.38180471721739717,1,9
-0.830935922472295,-0.38180471721739717,1,9
-0.7870170682461843,-0.38180471721739717,1,9
-0.743128367411696,-0.38180471721739717,1,9
-0.699268119435104,-0.38180471721739717,1,9
-0.6554346281523821,-0.38180471721739717,1,9
-0.6116262015048428,-0.38180471721739717,1,9
-0.5678411512761211,-0.38180471721739717,1,9
-0.5240777928304122,-0.38180471721739717,1,9
-0.4803344448518747,-0.38180471721739717,1,9
-0.4366094290851207,-0.38180471721739717,1,9
-0.3929010700766964,-0.38180471721739717,1,9
-0.3492076949174772,-0.38180471721739717,1,9
-0.3055276329858885,-0.38180471721739717,1,9
-0.2618592156918691,-0.38180471721739717,1,9
-0.2182007762214945,-0.38180471721739717,1,9
-0.17455064928217554,-0.38180471721739717,1,9
-0.13090717084835105,-0.38180471721739717,1,9
-0.08726867790758802,-0.38180471721739717,1,9
-0.043633508207015725,-0.38180471721739717,1,9
0.0,-0.38180471721739717,1,9
-0.8748866352592402,-0.42309980197205216,1,10
-0.830935922472295,-0.42309980197205216,1,10
-0.7870170682461843,-0.42309980197205216,1,10
-0.743128367411696,-0.42309980197205216,1,10
-0.699268119435104,-0.42309980197205216,1,10
-0.6554346281523821,-0.42309980197205216,1,10
-0.6116262015048428,-0.42309980197205216,1,10
-0.5678411512761211,-0.42309980197205216,1,10
-0.5240777928304122,-0.42309980197205216,1,10
-0.4803344448518747,-0.42309980197205216,1,10
-0.4366094290851207,-0.42309980197205216,1,10
-0.3929010700766964,-0.42309980197205216,1,10
-0.3492076949174772,-0.42309980197205216,1,10
-0.3055276329858885,-0.42309980197205216,1,10
-0.2618592156918691,-0.42309980197205216,1,10
-0.2182007762214945,-0.42309980197205216,1,10
-0.17455064928217554,-0.42309980197205216,1,10
-0.13090717084835105,-0.42309980197205216,1,10
-0.08726867790758802,-0.42309980197205216,1,10
-0.043633508207015725,-0.42309980197205216,1,10
0.0,-0.42309980197205216,1,10
-0.8748866352592402,-0.46440929607388914,1,11
-0.830935922472295,-0.46440929607388914,1,11
-0.7870170682461843,-0.46440929607388914,1,11
-0.743128367411696,-0.46440929607388914,1,11
-0.699268119435104,-0.46440929607388914,1,11
-0.6554346281523821,-0.46440929607388914,1,11
-0.6116262015048428,-0.46440929607388914,1,11
-0.5678411512761211,-0.46440929607388914,1,11
-0.5240777928304122,-0.46440929607388914,1,11
-0.4803344448518747,-0.46440929607388914,1,11
-0.4366094290851207,-0.46440929607388914,1,11
-0.3929010700766964,-0.46440929607388914,1,11
-0.3492076949174772,-0.46440929607388914,1,11
-0.3055276329858885,-0.46440929607388914,1,11
-0.2618592156918691,-0.46440929607388914,1,11
-0.2182007762214945,-0.46440929607388914,1,11
-0.17455064928217554,-0.46440929607388914,1,11
-0.13090717084835105,-0.46440929607388914,1,11
-0.08726867790758802,-0.46440929607388914,1,11
-0.043633508207015725,-0.46440929607388914,1,11
0.0,-0.46440929607388914,1,11
-0.8748866352592402,-0.5057346121728193,1,12
-0.830935922472295,-0.5057346121728193,1,12
-0.7870170682461843,-0.5057346121728193,1,12
-0.743128367411696,-0.5057346121728193,1,12
-0.699268119435104,-0.5057346121728193,1,12
-0.6554346281523821,-0.5057346121728193,1,12
-0.6116262015048428,-0.5057346121728193,1,12
-0.5678411512761211,-0.5057346121728193,1,12
-0.5240777928304122,-0.5057346121728193,1,12
-0.4803344448518747,-0.5057346121728193,1,12
-0.4366094290851207,-0.5057346121728193,1,12
-0.3929010700766964,-0.5057346121728193,1,12
-0.3492076949174772,-0.5057346121728193,1,12
-0.3055276329858885,-0.5057346121728193,1,12
-0.2618592156918691,-0.5057346121728193,1,12
-0.2182007762214945,-0.5057346121728193,1,12
-0.17455064928217554,-0.5057346121728193,1,12
-0.13090717084835105,-0.5057346121728193,1,12
-0.08726867790758802,-0.5057346121728193,1,12
-0.043633508207015725,-0.5057346121728193,1,12
0.0,-0.5057346121728193,1,12
-0.8748866352592402,-0.5470771650772914,1,13
-0.830935922472295,-0.5470771650772914,1,13
-0.7870170682461843,-0.5470771650772914,1,13
-0.743128367411696,-0.5470771650772914,1,13
-0.699268119435104,-0.5470771650772914,1,13
